,ISBN,Book-Title,Book-Author,User-ID,Book-Rating
46304,0061098795,The Wailing Wind,Tony Hillerman,47430,9
46305,0804115435,Pursuit,Thomas Perry,47430,8
46306,0061098795,The Wailing Wind,Tony Hillerman,206131,6
46307,0441004326,"Archangel (Samaria Trilogy, Book 1)",Sharon Shinn,206131,9
46308,0061098795,The Wailing Wind,Tony Hillerman,91978,10
46309,0670894788,Anna Karenina,Leo Tolstoy,67805,10
46310,1593760108,Vanishing Point,David Markson,264270,10
46311,0140185682,Night and Day (Penguin Twentieth Century Classics),Virginia Woolf,264270,10
46312,0449216861,Silence in Hanover Close,Anne Perry,82298,7
46313,0345382293,If I'd Killed Him When I Met Him...: An Elizabeth Mac Pherson Novel,Sharyn McCrumb,258087,7
46314,039914627X,Honest Illusions/Private Scandals/Hidden Riches: Three Complete Novels,Nora Roberts,115874,9
46315,0552133256,Strata,Terry Pratchett,115874,9
46316,0935696865,Dungeon of dread,Rose Estes,230638,10
46317,3423128305,Mein Leben.,Marcel Reich-Ranicki,99711,7
46318,0140113096,In the Skin of a Lion,Michael Ondaatje,256781,10
46319,0805060103,First Love and Other Sorrows: Stories,Harold Brodkey,92223,5
46320,0671753819,The Last Picture Show,Larry McMurtry,206418,8
46321,0671753819,The Last Picture Show,Larry McMurtry,25405,8
46322,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,25405,6
46323,0061030430,Long Time No See,Susan Isaacs,269155,7
46324,0743436210,Hearts in Atlantis,Stephen King,229921,8
46325,0061030430,Long Time No See,Susan Isaacs,82628,7
46326,0061030430,Long Time No See,Susan Isaacs,243044,8
46327,0440168724,A Perfect Stranger,Danielle Steel,242822,8
46328,1841953288,The Hundred and Ninety-nine Steps,Michel Faber,143879,3
46329,0316816531,Perfect Harmony,Barbara Wood,9659,8
46330,0312194390,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers : A Novel",Margaret George,199402,9
46331,0440405483,Many Waters,Madeleine L'Engle,144822,9
46332,0756400589,Take a Thief: A Novel of Valdemar,Mercedes Lackey,144822,9
46333,1573221465,A Gesture Life,Chang-Rae Lee,228270,10
46334,088029261X,Complete Sherlock Holmes,Arthur Conan Doyle,4686,10
46335,8983142545,"Is the Age of the Antichrist, Martyrdom, Rapture and the Millennial Kingdom Coming? (I)",Paul C. Jong,178460,10
46336,0590449044,The Invitation (Point),Diane Hoh,75952,7
46337,3492112714,Die unvollendete Revolution: RumÃ¤nien zwischen Diktatur und Demokratie (Serie Piper),Anneli Ute Gabanyi,152118,3
46338,0553576089,In the Presence of the Enemy,ELIZABETH GEORGE,266044,8
46339,0440213290,The Copper Beech,Maeve Binchy,266044,6
46340,0553576089,In the Presence of the Enemy,ELIZABETH GEORGE,208484,7
46341,0886776120,"Winds of Fury (The Mage Winds, Book 3)",Mercedes Lackey,121292,8
46342,038073298X,The Cure,Sonia Levitin,198589,8
46343,0671878662,Fiddler Fair,Mercedes Lackey,6599,10
46344,0553800973,Body of Lies,IRIS JOHANSEN,243479,8
46345,0553800973,Body of Lies,IRIS JOHANSEN,133673,6
46346,0553800973,Body of Lies,IRIS JOHANSEN,21207,7
46347,0399148248,Midnight Bayou,Nora Roberts,21207,9
46348,0553800973,Body of Lies,IRIS JOHANSEN,55434,9
46349,1565120094,On Fire,Larry Brown,213848,5
46350,0440215730,Recalled to Life (Dalziel and Pascoe Mysteries (Paperback)),REGINALD HILL,198784,9
46351,0759902666,A Portrait in Time,Barbara Donlon Bradley,258377,10
46352,0688059147,Imponderables,David Feldman,134510,7
46353,0688059147,Imponderables,David Feldman,23043,5
46354,0590021117,Little House On the Prairie,Laura Ingall Wilder,10315,8
46355,0739406612,In the Event of My Death,Carlene Thompson,126298,8
46356,1573222127,Miracle at St. Anna,James McBride,194364,5
46357,0440414806,Holes (Yearling Newbery),LOUIS SACHAR,194364,6
46358,0312261772,The Importance of Being Earnest: A Trivial Novel for Serious People,Charles Osborne,23817,8
46359,0758201087,The Price of Pleasure,Joan Elizabeth Lloyd,225486,6
46360,0684801086,SILENT THUNDER : In the Presence of Elephants,Katy Payne,128580,7
46361,1591299039,"Doris, The Polka Dot Tortoise",Teena Haywood,249799,10
46362,0425184226,The Sum of All Fears,Tom Clancy,114341,9
46363,0451410025,I Am the Only Running Footman,Martha Grimes,266834,1
46364,0553578898,Tomorrow &amp; Tomorrow,Charles Sheffield,271525,7
46365,076791404X,She's Not There : A Life in Two Genders,JENNIFER FINNEY BOYLAN,81477,2
46366,0689824750,Among the Hidden,Margaret Peterson Haddix,166508,8
46367,0689824750,Among the Hidden,Margaret Peterson Haddix,155346,8
46368,0060514086,And the Bride Wore Plaid,Karen Hawkins,118584,6
46369,0060971479,The All of It: A Novel,Jeannette Haien,135320,7
46370,080411935X,Standing in the Rainbow,FANNIE FLAGG,135320,9
46371,0060971479,The All of It: A Novel,Jeannette Haien,223544,7
46372,0446673544,Sex &amp; the City,Candace Bushnell,192357,6
46373,0440910099,Face On the Milk Carton,Caroline B. Cooney,35912,7
46374,0446600709,Assumed Identity,David Morrell,223947,6
46375,0938665650,The Arctic to the Antarctica: Arctic Tern Sails the Americas,Mladen Sutej,6460,9
46376,0553291203,The Wench Is Dead,Colin Dexter,140081,10
46377,0140298924,The Uncle's Story,Witi Tame Ihimaera,212701,10
46378,014032870X,"Charlie and the Great Glass Elevator: The Further Adventures of Charlie Bucket and Willie Wonka, Chocolate-Maker Extraordinary",Roald Dahl,71855,5
46379,0307988813,The Timid Little Kitten (Little Golden Book),Barbara Hazen,189522,7
46380,0792276558,Deadly Waters,Gloria Skurzynski,21495,5
46381,0345410319,Black Mountain Breakdown,Lee Smith,119459,7
46382,1853260339,Adventures of Sherlock Holmes (Wordsworth Collection),"Arthur Conan, Sir Doyle",278396,7
46383,1853260339,Adventures of Sherlock Holmes (Wordsworth Collection),"Arthur Conan, Sir Doyle",176478,7
46384,0451153553,Misery,Stephen King,26268,6
46385,3407788533,Blueprint Blaupause,Charlotte Kerner,56829,4
46386,0743417682,From a Buick 8,Stephen King,44932,8
46387,0553379267,A Canticle for Leibowitz (Bantam Spectra Book),Walter M. Miller Jr.,44932,9
46388,0743417682,From a Buick 8,Stephen King,67511,7
46389,0743417682,From a Buick 8,Stephen King,139923,4
46390,0743417682,From a Buick 8,Stephen King,60546,5
46391,0451169522,Misery,Stephen King,60546,9
46392,0446610178,The Sky Is Falling,Sidney Sheldon,60546,10
46393,0743417682,From a Buick 8,Stephen King,82060,6
46394,044180263X,Time Machine,H. G. Wells,63099,8
46395,0385335520,The Cottage,Danielle Steel,31013,4
46396,0449005615,Seabiscuit: An American Legend,LAURA HILLENBRAND,31013,5
46397,0679425411,The Killer Angels: A Novel,Michael Shaara,31013,10
46398,0515133302,Hemlock Bay,Catherine Coulter,31013,5
46399,0441006108,"Mattimeo (Redwall, Book 3)",Brian Jacques,151454,5
46400,0380730820,Jupiter's Bones : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,124383,9
46401,067972267X,A Pale View of Hills (Vintage International),Kazuo Ishiguro,221540,6
46402,006098726X,Stupid White Men : ...And Other Sorry Excuses for the State of the Nation!,Michael Moore,265027,7
46403,006098726X,Stupid White Men : ...And Other Sorry Excuses for the State of the Nation!,Michael Moore,252015,7
46404,0805056211,Biting the Moon,Martha Grimes,188700,7
46405,0226038130,Presumption: An Entertainment : A Sequel to Pride and Prejudice,Julia Barrett,18077,4
46406,0679753818,Feminism: The Essential Historical Writings,Miriam Schneir,100251,5
46407,0553259326,Death of a Radcliffe Roommate,Victoria Silver,100251,4
46408,0786808012,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,216335,8
46409,0425153975,The Eyes of Darkness,Dean R. Koontz,50891,6
46410,0425153975,The Eyes of Darkness,Dean R. Koontz,102210,8
46411,8831763946,Il Catino,C. Mazzantini,260424,8
46412,0312169299,Canapes for the Kitties,Marian Babson,266948,8
46413,0446525367,Crazy for Cornelia,Chris Gilson,233066,8
46414,0446525367,Crazy for Cornelia,Chris Gilson,110058,4
46415,9722112503,Vinte e zinco,Mia Couto,45026,8
46416,9722112503,Vinte e zinco,Mia Couto,95671,8
46417,0553107240,Sticks &amp; Scones,Diane Mott Davidson,199494,7
46418,0375758232,Paris to the Moon,Adam Gopnik,122781,8
46419,0767903196,On Mexican Time: A New Life in San Miguel,Tony Cohan,122781,8
46420,0156252805,Delta Wedding: A Novel (A Harvest/Hbj Book),Eudora Welty,122781,7
46421,1589760204,The Cruise of the Cachalot: Around the World After Sperm Whales,Frank T. Bullen,122781,8
46422,0812583418,Angel Fire,Andrew M. Greeley,225472,7
46423,0345362861,Dragonsdawn,Anne McCaffrey,212804,8
46424,8408050044,El Baile De LA Victoria (Autores Espanoles E Iberoamericanos),Antonio Skarmeta,163501,6
46425,0345417623,Timeline,MICHAEL CRICHTON,249393,9
46426,0812575717,Ender's Shadow,Orson Scott Card,104647,9
46427,0671027646,The Christmas Box Collection : The Christmas Box Timepiece The Letter,Richard Paul Evans,233262,10
46428,0440229103,Heaven Eyes (Readers Circle),DAVID ALMOND,241726,8
46429,0373263090,Mind Games (Worldwide Library Mysteries),C.J. Koehler,232461,5
46430,0446404209,Tree of Death,Marcia Muller,232461,5
46431,0743410017,The Steps up the Chimney,William Corlett,44121,7
46432,0812928423,The Secret Language of Eating Disorders: The Revolutionary New Approach to Curing Anorexia and Bulimia,Peggy Claude-Pierre,193719,9
46433,038541174X,The Matter Is Life,J. California Cooper,210507,10
46434,8807810778,Il bar sotto il mare (Universale economica Feltrinelli),Stefano Benni,197304,10
46435,0590428977,One More River to Cross: The Stories of Twelve Black Americans (Scholastic Biography),Jim Haskins,230830,6
46436,019283391X,Far from the Madding Crowd (Oxford World's Classics),Thomas Hardy,229330,6
46437,0253212340,Riddley Walker,Russell Hoban,187413,10
46438,0671646133,PREDESTINED LOVE,Dick Sutphen,212607,5
46439,1564772691,Fat Quarter Quilts,Mliss Rae Hawley,134467,7
46440,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,134467,4
46441,0385474547,Things Fall Apart : A Novel,CHINUA ACHEBE,233173,8
46442,0385474547,Things Fall Apart : A Novel,CHINUA ACHEBE,75085,4
46443,0385474547,Things Fall Apart : A Novel,CHINUA ACHEBE,228364,5
46444,0385474547,Things Fall Apart : A Novel,CHINUA ACHEBE,69274,7
46445,0385474547,Things Fall Apart : A Novel,CHINUA ACHEBE,259390,6
46446,1857801091,The X-Planes: X-1 to X-45: 3rd Edition,Jay Miller,139065,10
46447,0439358078,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,139065,10
46448,0553150022,Big Red,Jim Kjelgaard,44388,8
46449,0440236703,Tell No One,Harlan Coben,100895,7
46450,0425182878,Chosen Prey,John Sandford,55811,7
46451,0425182878,Chosen Prey,John Sandford,21915,7
46452,0425182878,Chosen Prey,John Sandford,259103,7
46453,0425182878,Chosen Prey,John Sandford,26009,10
46454,034540288X,The Lost World,Michael Crichton,256294,8
46455,034540288X,The Lost World,Michael Crichton,16062,8
46456,034540288X,The Lost World,Michael Crichton,232047,4
46457,068814182X,Everybody Dies (Matthew Scudder Mysteries (Hardcover)),Lawrence Block,232047,6
46458,034540288X,The Lost World,Michael Crichton,69008,8
46459,0140048332,The Far Pavilions,M. M. Kaye,128774,10
46460,044109418X,Castle Perilous,John De Chancie,186850,4
46461,0061097500,Katastrophe,Randall Boyll,186850,4
46462,0374117349,Burden of Proof,Scott Turow,16557,8
46463,0771091508,Settlers of the Marsh,Grove Philip,195088,9
46464,0060974990,Savage Inequalities: Children in America's Schools,Jonathan Kozol,195088,8
46465,0375704833,"You're an Animal, Viskovitz! (Vintage International (Paperback))",Alessandro Boffa,187704,10
46466,8423333191,El Cafe De Qushtumar,Naguib Mahfuz,79196,8
46467,0881380989,The Cherry Migration,Bruce Balan,92458,7
46468,0060568984,Slow Way Home : A Novel,Michael Morris,135626,9
46469,0670871621,Uther,Jack Whyte,241012,6
46470,0747244618,By Murder's Bright Light (The Sorrowful Mysteries of Brother Athelstan),Paul Doherty,241012,5
46471,0306812274,How to Lose Friends &amp; Alienate People,Toby Young,181534,5
46472,0393321576,Karl Marx: A Life,Francis Wheen,440,8
46473,8488550189,"El mapa no es el territorio, o, Por quÃ© trabajo en esculturas, dibujos y pinturas sobre tablas =: The map is not the territory, or, Why I work with sculptures, drawings and paintings on boards (Cuadernas)",Alberto CorazÃ³n,235814,7
46474,0609809547,Tales of a Female Nomad: Living at Large in the World,Rita Golden Gelman,122207,10
46475,0373030274,"Spell Of The Mountains (Harlequin Romance, No 3027)",Rosalie Henaghan,38813,5
46476,0061032093,Breathing Room (Avon Romance),Susan Elizabeth Phillips,161750,8
46477,0515134368,The Penwyth Curse,Catherine Coulter,161750,7
46478,0440241111,Slightly Scandalous (Get Connected Romances),Mary Balogh,161750,8
46479,0061032093,Breathing Room (Avon Romance),Susan Elizabeth Phillips,88170,7
46480,0449003655,Thale's Folly,Dorothy Gilman,88170,5
46481,0061032093,Breathing Room (Avon Romance),Susan Elizabeth Phillips,100587,8
46482,0061032093,Breathing Room (Avon Romance),Susan Elizabeth Phillips,107133,8
46483,0140043888,The manticore,Robertson Davies,92330,7
46484,0671690094,ANNE FRANK: DIARY OF A YOUNG GIRL,Anne Frank,232097,10
46485,1562055577,Internet Security: Professional Reference,Derek Atkins,80509,4
46486,0385722613,Highwire Moon: A Novel,Susan Straight,170842,9
46487,0060000961,Windtalkers,Max A. Collins,98255,6
46488,0385424736,The Rainmaker,John Grisham,190023,6
46489,359613191X,Mondfeuer.,Donna Gillespie,94861,7
46490,3404144783,Dunkel.,Wolfgang Hohlbein,94861,7
46491,0451160959,Stand,Stephen King,257182,8
46492,0449245004,Reflex,Dick Francis,257182,7
46493,0425178285,The Barbarians Are Coming,David Wong Louie,79709,6
46494,0671876821,Chicks in Chainmail,Esther Friesner,236979,6
46495,0552133256,Strata,Terry Pratchett,6066,7
46496,0449208109,Things Fall Apart,Chinua Achebe,62710,7
46497,3442439035,Brandherd,Patricia Cornwell,75256,8
46498,0380817691,Stalker: A Peter Decker and Rina Lazarus Novel,Faye Kellerman,106265,8
46499,0446360406,The Batman Murders,Craig Shaw Gardner,42962,6
46500,0451170385,Four Past Midnight,Stephen King,97584,9
46501,0451170385,Four Past Midnight,Stephen King,183584,8
46502,0451170385,Four Past Midnight,Stephen King,79229,7
46503,0261660004,"\Patriot Games\"" and \""The Hunt for Red October\""""",Tom Clancy,104685,8
46504,0679722130,The Autobiography of a Brown Buffalo,Oscar Zeta Acosta,230640,8
46505,0233969349,Apple of my eye,Helene Hanff,150479,7
46506,0446526126,Ten Things I Wish I'd Known Before I Went Out into the Real World,Maria Shriver,12742,4
46507,0679430946,The Hot Zone,Richard Preston,234416,8
46508,0679430946,The Hot Zone,Richard Preston,56143,8
46509,067089270X,Burning of Bridget Cleary: A True Story,Angela Bourke,249802,6
46510,006019250X,The Illustrated Alchemist: A Fable About Following Your Dream,Paulo Coelho,239559,10
46511,0316678104,Fortune's Rocks : A Novel,Anita Shreve,40205,8
46512,0552138223,The Cat Who Came in from the Cold,Deric Longden,1688,9
46513,0765305224,"Naked Empire (Sword of Truth, Book 8)",Terry Goodkind,265966,10
46514,3596114845,Der Schatz der Templer. Roman.,Hanny Alders,149532,5
46515,1875559620,"Car Maintenance, Explosives and Love: And Other Contemporary Lesbian Writings",Susan Hawthorne,193929,8
46516,0552996181,Behind the Scenes at the Museum,Kate Atkinson,35033,9
46517,0552996181,Behind the Scenes at the Museum,Kate Atkinson,70694,8
46518,0449134482,Dances With Wolves,Michael Blake,141942,5
46519,0449134482,Dances With Wolves,Michael Blake,177217,7
46520,0373243790,Considering Kate (The Stanislaskis) (Silhouette Special Edition),Nora Roberts,130008,8
46521,0374250332,The Right Stuff Revised Edition,Tom Wolfe,250459,7
46522,0345417623,Timeline,MICHAEL CRICHTON,250459,9
46523,0440236703,Tell No One,Harlan Coben,250459,8
46524,1577941470,One Word from God Can Change Your Destiny (One Word from God),Kenneth Copeland,60680,9
46525,0671027662,Coast Road: A Novel,Barbara Delinsky,78222,5
46526,0671027662,Coast Road: A Novel,Barbara Delinsky,6041,10
46527,0394558235,"Queen of the Damned (Vampire Chronicles, Book III)",Anne Rice,30180,6
46528,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,212237,9
46529,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,241752,9
46530,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,25942,8
46531,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,39628,5
46532,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,227671,7
46533,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,60703,7
46534,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,129945,6
46535,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,203863,10
46536,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,123789,7
46537,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,176169,8
46538,0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,123653,8
46539,8432205516,El Contrabajo/the Contrabass,Patrick Suskind,93011,6
46540,0445408073,Trust Me On This,Donald E. Westlake,198710,8
46541,0704338238,Love and Friendship: And Other Early Works,Jane Austen,17180,10
46542,2130431526,Durkheim,Jose-A. PradÃ?Â¨s,251782,6
46543,0812522486,The Little Country,Charles de Lint,205453,5
46544,0671033085,Existenz,John Luther Novak,80785,5
46545,0451179188,Throat,Peter Straub,264811,8
46546,0312980140,Seven Up (A Stephanie Plum Novel),Janet Evanovich,228616,7
46547,0312980140,Seven Up (A Stephanie Plum Novel),Janet Evanovich,156142,7
46548,0312980140,Seven Up (A Stephanie Plum Novel),Janet Evanovich,114103,5
46549,0312980140,Seven Up (A Stephanie Plum Novel),Janet Evanovich,275735,8
46550,037370688X,"That Old Devil Moon (Women Who Dare) (Harlequin Superromance, No 688)",Anne Logan,40826,5
46551,3404147693,Der dunkle Hauch der Angst.,Tatjana Stepanowa,177868,7
46552,0765342413,The Whispering Mountain,Joan Aiken,181450,6
46553,8420636282,El Principito,Antoine De Saint-Exupery,276911,9
46554,8432205311,El Perfume: Historia De UN Asesino/Perfume : The Story of a Murderer,Patrick Suskind,276911,9
46555,0440216842,The Carousel,Belva Plain,143725,7
46556,0440216842,The Carousel,Belva Plain,31399,8
46557,0060955872,The Optimist's Daughter,Eudora Welty,183341,6
46558,0451453964,Becoming Human,Valerie J. Freireich,176170,4
46559,081121379X,The Girls of Slender Means,Muriel Spark,235728,6
46560,0142001821,The Passion of Artemisia,Susan Vreeland,235728,8
46561,0312263120,Digital Fortress : A Thriller,Dan Brown,275744,8
46562,0312263120,Digital Fortress : A Thriller,Dan Brown,255260,10
46563,0312263120,Digital Fortress : A Thriller,Dan Brown,28979,5
46564,0590693301,Franklin's Halloween (Franklin),Paulette Bourgeois,161755,5
46565,0471272426,"The Skeptic's Dictionary: A Collection of Strange Beliefs, Amusing Deceptions, and Dangerous Delusions",Robert Todd  Carroll,203020,10
46566,1885478909,Against the Wind (Love Spectrum Romance),Gwynne Forster,106538,9
46567,1885478909,Against the Wind (Love Spectrum Romance),Gwynne Forster,146952,10
46568,2277238538,Techniques de visualisation crÃ?Â©atrice,Shakti Gawain,224183,8
46569,0786862572,I'm Not Really Here,Tim Allen,14410,7
46570,0824817168,Snake's Pillow and Other Stories (Fiction from Modern China),Zhu Lin,111287,8
46571,0380791412,"Annie's Baby: The Diary of Anonymous, a Pregnant Teenager",Anonymous,174231,9
46572,0380791412,"Annie's Baby: The Diary of Anonymous, a Pregnant Teenager",Anonymous,48020,9
46573,0061056901,Interesting Times (Discworld Novels (Paperback)),Terry Pratchett,104818,9
46574,0385498799,Bee Season,Myla Goldberg,232790,7
46575,0385498799,Bee Season,Myla Goldberg,161161,8
46576,0385498799,Bee Season,Myla Goldberg,259445,7
46577,0679435212,Crooked Little Heart,Anne Lamott,177179,7
46578,1593160127,Nina: Adolescence,Amy Hassinger,1262,10
46579,0345303067,2010: Odyssey Two,Arthur C. Clarke,235918,8
46580,0061084409,The Beach House,Georgia Bockoven,168976,7
46581,3442430496,Rollende Steine. Ein Scheibenwelt- Roman.,Terry Pratchett,33208,6
46582,0586085882,Last Exit to Brooklyn,Hubert Jr Selby,75617,5
46583,0446607207,Tell Me Your Dreams,Sidney Sheldon,215949,8
46584,0486287149,Death in Venice (Dover Thrift Editions),Thomas Mann,24518,5
46585,8420447978,Rebeldes,S. E. Hinton,224424,7
46586,0312150709,The Boy Who Went Away,Eli Gottlieb,47052,8
46587,042512164X,Capital Crimes,Lawrence Sanders,111051,4
46588,0345349350,Get Off the Unicorn,Anne McCaffrey,133709,7
46589,0688006663,The Walk West: A Walk Across America 2,Peter Jenkins,79734,7
46590,0688167411,Hell at the Breech : A Novel,Tom Franklin,190529,7
46591,0786886021,Don't Sweat the Small Stuff for Women : Simple and Practical Ways to Do What Matters Most and Find Time for You,Kristine Carlson,31945,5
46592,0684818868,Lies My Teacher Told Me : Everything Your American History Textbook Got Wrong,James W. Loewen,203618,10
46593,0061054267,Ancient Shores,Jack McDevitt,181662,8
46594,0595259677,The Twentieth Century Collection: Eight Extraordinary One-Act Plays by Playwright,Cheryl Ann Costa,6091,7
46595,8308033555,Ono,Dorota Terakowska,7531,8
46596,0517008556,Hatchet Job,J.E. Neighbors,192627,5
46597,344244554X,Das Echo.,Minette Walters,175430,8
46598,344244554X,Das Echo.,Minette Walters,198461,6
46599,0553256696,Hiding Place,Corrie Ten Boom,53448,9
46600,0553256696,Hiding Place,Corrie Ten Boom,226146,10
46601,0553256696,Hiding Place,Corrie Ten Boom,276333,9
46602,0553256696,Hiding Place,Corrie Ten Boom,1048,9
46603,3499151499,Der Tod des MÃ?Â¤rchenprinzen. Frauenroman.,Svende Merian,85398,9
46604,0380726823,How to Want What You Have: Discovering the Magic and Grandeur of Ordinary Existence,Timothy Ray  Miller,267128,8
46605,0380711079,Hour of the Hunter,J.A. Jance,211484,7
46606,0679724346,Tao Te Ching [Text Only],Laozi,89756,5
46607,0684803968,LET ME CALL YOU SWEETHEART,Mary Higgins Clark,107394,8
46608,0440213290,The Copper Beech,Maeve Binchy,245897,9
46609,0440213290,The Copper Beech,Maeve Binchy,184305,10
46610,0440213290,The Copper Beech,Maeve Binchy,164823,10
46611,0440213290,The Copper Beech,Maeve Binchy,98898,5
46612,0671724843,KNIFE (FEAR STREET ) : KNIFE,R.L. Stine,219136,4
46613,1888387386,The Persistence of Yellow: Book of Recipes for Life,Monique Duval,187260,10
46614,0373484429,Reflections And Dreams,Nora Roberts,192731,6
46615,0373484429,Reflections And Dreams,Nora Roberts,208706,8
46616,0373484429,Reflections And Dreams,Nora Roberts,48078,9
46617,0812510488,The Season of Passage,Christopher Pike,22486,8
46618,0061098698,Irish Eyes : A Callahan Garrity Mystery (Callahan Garrity Mysteries (Paperback)),Kathy Hogan Trocheck,141951,7
46619,0373834691,Caught In The Act,Lori Foster,134776,7
46620,0393046974,House of Sand and Fog,Andre Dubus III,60605,7
46621,0767900111,Release 2.0: A Design for Living in the Digital Age,Esther Dyson,204049,6
46622,0812530489,Time Wars,Poul Anderson,1869,10
46623,0060932147,The Book of Laughter and Forgetting,Milan Kundera,141385,7
46624,0802137237,At the Full and Change of the Moon,Dionne Brand,141385,8
46625,0891414703,George Bush Vs. Saddam Hussein: Military Success! Political Failure?,Roger Hilsman,122949,7
46626,0553256653,Flowers for Algernon,Daniel Keyes,64616,5
46627,0142004235,East of Eden (Oprah's Book Club),John Steinbeck,178144,7
46628,0060935464,To Kill a Mockingbird,Harper Lee,178144,10
46629,0142004235,East of Eden (Oprah's Book Club),John Steinbeck,171055,7
46630,0142004235,East of Eden (Oprah's Book Club),John Steinbeck,113664,10
46631,0142004235,East of Eden (Oprah's Book Club),John Steinbeck,221050,6
46632,0142004235,East of Eden (Oprah's Book Club),John Steinbeck,103640,9
46633,0142004235,East of Eden (Oprah's Book Club),John Steinbeck,270226,7
46634,0440407524,Shiloh (Yearling Newbery),Phyllis Reynolds Naylor,103501,6
46635,0440407524,Shiloh (Yearling Newbery),Phyllis Reynolds Naylor,277788,8
46636,0449221180,Native Tongue,Carl Hiaasen,85093,8
46637,0316155101,Coma: A Novel,Robin Cook,3630,8
46638,0061099708,Colony,Anne Rivers Siddons,263505,8
46639,0425076741,Millennium,John Varley,227768,8
46640,0312186886,Human Croquet,Kate Atkinson,143763,8
46641,0312186886,Human Croquet,Kate Atkinson,266368,8
46642,038531177X,Rain of Gold,VÃ­ctor E. VillaseÃ±or,9272,8
46643,1561705683,The Western Guide to Feng Shui: Room by Room (Feng Shui),Terah Kathryn Collins,113300,9
46644,044023574X,After the Fire,Belva Plain,197089,5
46645,044023574X,After the Fire,Belva Plain,226523,7
46646,044023574X,After the Fire,Belva Plain,260989,8
46647,0836250877,A Little Sip Of Chicken Soup For The Soul : Inspiring Stories of Self-Affirmation (Chicken Soup for the Soul (Mini)),Health Communications,16172,4
46648,0345417623,Timeline,MICHAEL CRICHTON,221036,8
46649,0345417623,Timeline,MICHAEL CRICHTON,128341,7
46650,0345417623,Timeline,MICHAEL CRICHTON,111083,7
46651,0345417623,Timeline,MICHAEL CRICHTON,24144,8
46652,0345417623,Timeline,MICHAEL CRICHTON,105925,10
46653,0821763792,Never Say Never,Joan Hohl,206764,6
46654,0446679593,Suzanne's Diary for Nicholas,James Patterson,206764,10
46655,0345417623,Timeline,MICHAEL CRICHTON,227633,9
46656,0345417623,Timeline,MICHAEL CRICHTON,113328,9
46657,0345417623,Timeline,MICHAEL CRICHTON,39233,9
46658,0345417623,Timeline,MICHAEL CRICHTON,119205,9
46659,0345417623,Timeline,MICHAEL CRICHTON,45954,8
46660,0345387554,The Horse You Came In On,Martha Grimes,183071,8
46661,0345417623,Timeline,MICHAEL CRICHTON,18583,8
46662,0345417623,Timeline,MICHAEL CRICHTON,130878,8
46663,0345417623,Timeline,MICHAEL CRICHTON,151738,10
46664,0345417623,Timeline,MICHAEL CRICHTON,172293,7
46665,0671577727,"On Basilisk Station (Honor Harrington Series, Book 1)",David Weber,6397,9
46666,0743227530,Air Ferrets Aloft,Richard Bach,273516,4
46667,0449221164,In the Frame,Dick Francis,244421,10
46668,0590341251,"Clifford, the Big Red Dog (Clifford the Big Red Dog)",Norman Bridwell,134691,5
46669,3453190165,Holidays on Ice. Neue Geschichten.,David Sedaris,258429,9
46670,340413348X,Der mit dem Wolf tanzt. Der Roman zum Film.,Michael Blake,258429,6
46671,0060923296,Searoad: Chronicles of Klatsand,Ursula K. Le Guin,143897,6
46672,0883960044,Step to the music you hear;: Philosophical poems from modern and classical authors,Susan Polis Schutz,157640,8
46673,0765346524,Wizard's First Rule (Sword Of Truth),Terry Goodkind,236224,10
46674,0393021386,The Book of Splendor,Frances Sherwood,197504,6
46675,014028124X,Queen Kat Carmel and St Jude Get a Life,Maureen McCarthy,22601,7
46676,0452284554,Riding the Bus With My Sister: A True Life Journey,Rachel Simon,208427,8
46677,0689809875,"Juliet : Rescue at Marlehead Manor (Girlhood Journeys Book , No 2)",Anna Kirwan,145650,8
46678,0312187106,The Diary of Mattie Spenser,Sandra Dallas,38824,7
46679,0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,192399,8
46680,0345386132,Eyes of a Child,Richard North Patterson,192399,7
46681,0375504125,2007-Eleven: And Other American Comedies,Hart Seely,80229,8
46682,0345447409,Until Dark,MARIAH STEWART,117163,6
46683,0061007145,The Prodigal Daughter,Jeffrey Archer,131664,9
46684,0804119368,Twisted Root (William Monk Novels (Paperback)),Anne Perry,112845,7
